Unnamed: 0,CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
30,200030,33,1,1,8,3,1,3,3,0,3,2,5,0,3,1,2,1,17496
4618,204618,36,1,3,10,2,1,4,4,3,3,1,8,0,5,0,3,3,26501
3416,203416,19,0,1,7,2,0,4,4,0,3,2,3,0,5,1,2,1,20289
3677,203677,31,1,1,23,2,1,3,4,0,3,1,3,0,1,0,1,1,21540
3828,203828,35,1,3,7,3,1,3,4,3,3,3,3,0,5,1,1,3,28566
1118,201118,26,1,1,9,2,0,2,3,0,3,1,2,0,3,1,1,1,17061
4443,204443,39,1,1,7,2,0,3,2,1,3,3,2,0,1,0,1,2,26303
1200,201200,44,1,2,6,2,0,2,3,0,3,1,5,1,3,1,0,1,18195
3292,203292,36,0,1,11,2,1,3,5,0,3,0,3,0,2,1,1,1,21054
2973,202973,39,1,1,7,2,0,3,3,1,3,3,2,0,2,1,2,2,26303
4807,204807,30,1,1,8,2,0,4,4,0,3,1,3,0,1,1,3,1,22438
4872,204872,35,0,1,24,1,1,3,5,0,3,1,2,1,5,1,2,1,27178
479,200479,24,0,1,13,2,0,2,3,0,3,0,2,1,4,0,0,1,17886
3817,203817,39,0,1,15,3,0,3,5,1,4,1,3,1,1,1,1,2,20811
4143,204143,30,1,1,25,3,1,3,5,0,3,2,3,1,3,0,1,1,21067
3676,203676,36,1,1,34,2,1,3,4,1,3,1,4,0,5,0,2,2,25561
2858,202858,25,1,3,7,1,0,4,4,0,4,3,3,1,4,1,3,1,21880
3885,203885,57,0,1,7,2,1,3,4,1,3,1,3,0,3,0,1,2,24984
1198,201198,33,0,3,22,2,0,2,3,1,3,1,2,1,1,0,0,2,20368
4265,204265,33,1,1,9,3,0,4,4,0,4,1,3,0,4,0,2,1,21048
2936,202936,49,1,1,7,2,0,3,5,4,5,0,2,0,4,0,2,0,34080
4796,204796,37,1,1,8,1,0,4,6,3,5,1,4,1,1,1,1,3,28930
1697,201697,29,0,3,6,3,0,2,3,3,3,1,2,0,3,1,1,3,22918
3318,203318,31,1,1,14,2,1,3,4,1,3,1,3,0,5,1,2,2,22169
2464,202464,25,0,1,18,2,0,4,3,1,3,1,2,0,3,1,3,2,22689
1197,201197,20,1,3,15,2,1,2,3,0,5,2,2,0,1,0,1,1,17728
2999,202999,30,1,3,17,3,1,3,4,0,4,1,3,0,2,0,2,1,20975
707,200707,47,0,1,22,3,1,3,1,1,3,1,2,1,2,0,0,2,20067
2362,202362,19,0,1,16,3,0,3,4,0,4,2,2,1,5,0,2,1,16859
4007,204007,47,0,1,7,3,1,3,5,3,5,1,4,1,1,1,2,3,29351
3055,203055,36,1,1,14,2,1,3,4,3,3,2,5,0,3,0,1,3,28899
2090,202090,35,1,1,33,3,0,2,4,0,5,2,2,0,4,0,1,1,17559
3561,203561,35,1,1,7,2,1,3,4,1,3,1,2,0,4,1,1,2,24162
2281,202281,38,1,3,8,3,1,2,3,3,4,3,1,0,4,1,1,3,22351
1815,201815,23,1,1,32,2,1,2,3,0,3,1,2,0,1,0,1,1,17904
4487,204487,27,1,3,15,1,1,3,5,1,5,3,8,0,3,0,1,2,24004
1297,201297,26,1,2,26,3,0,3,3,0,4,1,1,1,3,0,1,1,17148
2458,202458,29,1,1,31,2,1,3,5,0,3,2,7,1,2,0,1,1,20706
3751,203751,29,1,1,7,3,0,4,4,0,5,1,3,0,1,1,1,1,22269
157,200157,58,1,1,15,3,0,3,4,0,4,0,5,1,2,1,0,1,18346
3518,203518,34,1,1,15,2,1,4,4,1,3,3,4,1,3,0,3,2,25066
1715,201715,31,0,1,9,3,1,3,3,3,3,1,1,0,4,1,0,3,28675
440,200440,34,0,2,29,2,0,2,3,3,5,1,1,1,3,1,0,3,24950
3341,203341,60,1,3,10,2,0,3,5,1,3,3,7,0,3,0,1,2,23849
1057,201057,29,0,3,19,1,0,2,3,1,4,2,6,0,3,0,1,2,20765
2080,202080,27,1,1,11,1,1,2,4,3,3,1,2,1,3,1,1,3,27808
1260,201260,32,0,1,11,1,1,3,3,0,4,2,3,0,3,1,1,1,17718
2747,202747,32,1,3,14,1,1,4,3,1,3,0,6,0,2,1,1,2,25607
4216,204216,29,1,1,23,3,1,4,2,1,5,3,2,0,5,0,2,2,24339
3026,203026,41,0,1,9,3,0,3,2,1,4,0,3,0,3,0,2,2,22922
451,200451,42,1,1,30,3,1,2,3,3,5,0,2,1,2,1,1,3,22406
2924,202924,31,0,3,19,2,1,4,5,0,5,0,3,0,5,1,1,1,20711
427,200427,60,0,3,34,3,0,3,4,3,5,0,5,0,2,1,0,3,25266
3467,203467,57,1,1,7,2,0,3,4,0,5,0,4,0,5,1,2,1,20744
4203,204203,29,1,1,15,2,0,4,4,0,3,3,3,0,4,1,2,1,21988
899,200899,49,1,1,10,3,1,2,4,2,3,0,3,0,3,0,0,4,33711
3728,203728,40,1,1,17,3,1,4,4,3,3,2,2,0,3,1,1,3,32142
4239,204239,32,0,1,14,2,0,3,5,3,3,1,3,0,1,1,1,3,27621
12,200012,31,1,1,32,2,1,2,3,0,3,1,2,0,3,0,1,1,17911
3995,203995,36,1,1,7,3,1,2,5,0,3,3,3,0,4,1,1,1,21537
2662,202662,46,0,3,13,3,0,3,5,3,3,3,8,0,4,1,1,3,27543
2334,202334,41,0,1,11,2,1,3,4,0,5,1,7,0,3,0,1,1,17107
1010,201010,55,1,1,6,3,1,2,1,4,3,1,3,0,5,1,0,0,29732
4545,204545,45,1,1,15,2,1,4,2,0,3,1,4,1,3,1,1,1,21496
3429,203429,32,1,1,29,3,1,4,4,1,3,0,3,1,5,1,1,2,24857
3279,203279,36,1,2,15,1,1,4,4,0,3,3,3,0,5,0,2,1,23001
117,200117,36,0,3,17,1,0,3,3,3,3,0,1,0,5,0,0,3,24738
160,200160,22,1,1,25,3,1,3,3,0,3,0,2,0,2,0,1,1,17323
2948,202948,46,0,3,33,2,0,4,4,1,5,0,4,0,2,0,1,2,22964
3735,203735,38,1,1,17,3,1,3,4,1,5,3,3,0,4,0,1,2,22891
4762,204762,36,0,1,11,2,1,3,5,0,3,1,3,0,1,1,2,1,21054
2827,202827,23,1,1,18,3,0,3,4,0,4,0,3,0,2,1,1,1,20922
2423,202423,44,1,3,7,2,1,2,5,1,4,2,7,0,3,0,1,2,17362
4260,204260,42,1,1,13,3,1,4,5,1,4,3,8,1,3,1,3,2,24710
4043,204043,50,1,1,27,3,0,4,4,1,5,1,3,0,1,1,1,2,25245
2462,202462,54,1,3,9,2,0,4,5,4,3,0,4,0,3,1,1,0,34105
3597,203597,19,0,3,10,3,0,4,4,0,3,2,3,1,5,0,2,1,20247
2376,202376,34,1,1,13,2,1,3,3,1,3,1,2,0,3,0,0,2,17585
2110,202110,24,0,1,10,2,1,2,4,0,3,1,1,0,3,0,1,1,18162
647,200647,35,1,1,31,1,1,3,4,3,4,0,4,0,3,1,1,3,25903
2366,202366,31,1,1,30,3,0,3,4,1,5,3,2,0,5,1,0,2,21812
3249,203249,46,0,3,16,2,0,4,5,1,3,0,3,0,3,0,1,2,24271
2806,202806,22,0,3,16,3,1,3,4,0,3,3,3,0,4,0,1,1,21288
1629,201629,34,0,3,8,3,0,3,3,0,3,1,7,0,5,0,0,1,17231
4744,204744,42,1,1,19,2,1,3,4,0,3,1,5,1,3,1,1,1,23444
1216,201216,43,1,3,8,3,1,3,3,1,3,1,2,1,3,0,0,2,22847
1435,201435,44,1,1,6,3,1,2,3,0,3,2,7,1,4,0,1,1,17436
3195,203195,51,0,3,7,2,0,4,4,1,3,0,2,0,2,1,2,2,25025
2764,202764,28,1,3,9,2,1,4,4,1,3,3,3,1,4,1,3,2,23156
523,200523,50,1,1,34,3,1,3,2,0,3,0,2,1,2,1,2,1,18221
1180,201180,36,1,1,13,2,1,3,3,0,4,2,3,0,1,0,2,1,17013
3680,203680,37,1,3,20,3,1,4,5,1,5,1,7,1,1,1,1,2,24812
595,200595,58,1,1,8,2,1,2,3,2,4,2,1,1,3,1,1,4,34246
2574,202574,44,0,1,35,3,0,4,3,0,3,3,6,0,3,0,3,1,23417
3649,203649,33,1,1,9,2,1,4,4,0,4,2,3,0,3,1,2,1,20071
2149,202149,31,0,3,26,3,0,2,3,1,3,1,2,0,1,1,1,2,21932
3698,203698,50,1,3,18,3,0,4,4,1,3,3,5,0,4,0,2,2,23185
1865,201865,43,0,1,27,3,1,3,3,0,3,1,1,0,4,1,2,1,17258
3200,203200,33,0,1,36,3,0,4,4,0,3,3,2,0,3,1,1,1,22703
1534,201534,36,1,1,14,1,0,2,3,3,3,1,2,0,4,1,0,3,25096
3021,203021,38,1,1,17,2,0,3,4,0,5,1,2,1,3,1,2,1,21460
3229,203229,41,1,1,27,1,1,4,4,3,3,0,6,0,3,1,2,3,29000
2122,202122,37,0,3,25,3,1,2,3,3,4,3,2,1,5,0,0,3,22642
4711,204711,27,1,1,28,3,1,3,4,0,3,1,3,0,5,1,1,1,21055
2503,202503,38,1,1,7,2,1,3,5,1,3,1,3,0,5,1,2,2,24671
2703,202703,32,0,1,36,3,1,4,5,0,4,3,2,0,3,1,3,1,22157
1045,201045,40,1,1,8,3,1,3,3,0,3,1,3,0,1,0,0,1,17345
2531,202531,52,1,1,16,2,1,4,4,0,3,0,5,0,3,1,1,1,20753
4708,204708,35,0,1,10,2,1,3,4,1,3,3,2,0,1,1,1,2,26434
1591,201591,33,0,3,28,3,1,3,3,1,4,1,1,0,1,0,0,2,21146
3675,203675,47,1,1,20,2,1,3,4,1,4,3,8,0,4,1,1,2,24240
3322,203322,43,0,2,9,3,1,4,2,1,5,0,2,0,2,0,3,2,24950
4563,204563,54,1,1,30,2,0,4,4,4,3,2,8,0,5,1,2,0,32953
2749,202749,37,0,1,31,2,0,3,4,1,4,0,2,0,3,0,1,2,24352
4316,204316,31,1,3,19,1,0,3,4,1,3,3,2,0,1,1,2,2,25255
1340,201340,36,1,3,16,1,0,3,4,1,3,1,2,1,1,1,2,2,20673
2406,202406,45,1,3,7,2,1,3,4,1,5,1,2,0,4,1,2,2,33061
3057,203057,35,1,2,10,2,1,3,4,0,3,0,2,0,2,1,2,1,22415
3481,203481,46,1,1,36,1,1,3,4,3,3,0,6,1,5,1,1,3,28058
773,200773,36,1,1,18,3,0,2,4,3,3,3,1,0,2,1,0,3,23858
1682,201682,27,0,3,26,2,0,2,3,1,3,3,2,0,1,1,1,2,24981
4734,204734,36,0,3,18,3,1,3,4,1,3,1,3,0,5,1,2,2,23646
4782,204782,29,1,1,26,3,1,4,5,0,5,1,3,0,3,1,2,1,21874
4800,204800,31,1,1,8,3,1,4,4,0,4,1,2,1,4,1,3,1,22257
2686,202686,42,1,1,26,2,1,3,4,1,5,1,4,0,2,1,1,2,21750
4064,204064,41,0,1,33,3,0,3,4,1,4,1,3,0,1,0,2,2,24283
2255,202255,40,1,1,26,1,1,3,3,3,3,1,5,0,3,1,1,3,25322
4845,204845,31,0,1,16,3,1,3,4,0,5,3,4,1,3,0,2,1,23373
162,200162,28,1,1,27,3,1,2,3,0,3,0,2,0,2,0,0,1,17713
3609,203609,45,0,2,7,2,1,3,4,1,3,1,6,1,5,1,2,2,24421
98,200098,58,1,3,16,3,1,2,3,4,3,2,1,0,3,1,1,0,28872
2592,202592,42,1,1,16,2,1,4,4,0,5,0,4,0,2,0,3,1,20916
913,200913,45,1,3,8,3,0,3,5,2,4,2,3,1,5,0,2,4,33824
1677,201677,36,0,1,24,3,0,3,3,0,3,2,2,0,3,0,1,1,17153
3808,203808,29,0,3,7,2,1,3,5,1,3,1,3,1,1,0,1,2,25512
2359,202359,27,1,1,20,2,1,2,3,0,5,1,2,1,4,1,0,1,17235
4793,204793,61,1,3,14,3,1,3,2,1,3,1,2,1,5,0,1,2,23898
3822,203822,43,1,3,19,3,1,4,4,1,3,1,5,1,1,0,1,2,23765
4107,204107,44,0,1,14,3,1,3,2,0,3,1,6,0,4,1,1,1,20767
1745,201745,37,0,1,6,3,0,3,3,3,3,1,3,1,3,0,0,3,28603
2364,202364,54,1,1,9,2,1,2,3,4,3,1,4,0,5,0,0,0,32779
1683,201683,51,1,1,14,2,1,2,4,3,4,1,6,0,3,1,1,3,27490
3151,203151,48,0,1,23,3,1,4,2,1,3,1,3,1,2,0,1,2,23745
4719,204719,46,0,3,16,2,0,4,5,1,3,1,3,0,3,1,3,2,24271
4050,204050,52,0,1,15,2,1,3,6,3,3,2,4,0,1,1,1,3,29328
3635,203635,32,1,3,12,2,0,4,4,1,3,1,3,0,1,0,3,2,24154
468,200468,52,1,1,12,1,1,3,3,1,5,1,4,1,4,1,2,2,20577
2437,202437,40,1,2,24,2,1,2,1,0,5,1,1,0,1,1,1,1,17387
415,200415,34,0,3,12,3,0,2,5,0,3,1,1,0,4,1,1,1,17351
3756,203756,32,1,2,25,2,1,3,2,0,5,1,2,0,1,1,1,1,21634
3878,203878,53,0,3,127,2,1,3,4,0,3,1,4,0,1,1,2,1,22160
2942,202942,23,1,1,13,3,1,4,4,0,3,0,2,0,2,1,1,1,21451
2034,202034,45,1,3,8,1,1,2,5,1,3,3,1,0,5,1,1,2,21632
1432,201432,37,1,1,16,2,0,2,1,3,3,1,2,1,1,0,1,3,28744
4647,204647,27,1,1,9,3,1,3,2,1,3,1,3,0,3,1,2,2,24150
2476,202476,31,1,1,16,3,1,3,5,0,3,2,3,0,4,1,2,1,20884
3767,203767,29,0,2,7,2,1,3,4,0,3,1,3,0,4,0,2,1,21384
4840,204840,44,0,1,9,2,1,4,4,0,3,1,8,1,3,0,1,1,28909
3785,203785,32,1,1,27,2,1,3,4,1,3,1,3,0,5,0,1,2,22875
2953,202953,34,0,1,13,2,1,2,4,1,3,1,5,0,5,1,1,2,26403
4168,204168,30,1,3,27,3,1,3,4,1,3,1,4,0,1,1,1,2,25609
1707,201707,52,0,3,8,2,1,3,4,2,3,2,2,1,1,1,0,4,34068
393,200393,34,0,3,10,3,0,3,3,1,3,0,1,0,2,1,0,2,21538
2058,202058,50,1,1,8,3,1,3,3,4,3,1,6,0,1,0,1,0,32639
4039,204039,27,1,1,13,2,0,3,5,0,4,1,3,0,3,1,2,1,21046
2600,202600,52,1,1,14,3,1,3,5,1,3,0,4,0,3,1,2,2,24810
2781,202781,30,1,1,16,2,1,2,5,0,3,3,2,0,2,1,1,1,22661
2126,202126,32,1,1,31,2,1,2,3,0,3,2,2,1,5,0,0,1,17795
2475,202475,45,1,1,17,2,1,3,4,1,3,0,4,1,3,1,2,2,25143
318,200318,27,1,1,11,2,0,2,3,0,4,2,2,1,3,0,1,1,17478
3904,203904,30,1,1,35,3,0,4,5,0,5,3,3,0,1,0,2,1,22463
2578,202578,27,1,2,32,2,0,4,4,0,3,0,3,0,4,1,1,1,21620
869,200869,46,1,1,21,2,1,2,3,2,4,0,6,0,3,1,1,4,34081
1153,201153,18,0,3,9,3,0,3,3,0,3,2,2,1,5,0,1,1,16569
2876,202876,35,1,1,9,2,1,4,5,0,3,1,5,0,5,1,1,1,21446
2564,202564,31,0,1,30,2,1,4,6,0,3,1,3,0,3,1,3,1,21291
3532,203532,43,1,1,9,3,1,4,5,0,4,1,6,0,1,1,3,1,23519
170,200170,27,1,1,23,1,1,2,3,0,4,0,1,1,4,1,0,1,18058
2447,202447,34,0,1,10,2,0,3,4,0,3,0,3,1,5,1,2,1,21587
2327,202327,44,1,1,16,2,1,3,3,0,3,2,2,1,3,1,0,1,17936
2000,202000,27,1,1,6,2,0,3,3,3,5,1,2,0,4,0,2,3,22412
392,200392,54,1,1,11,3,1,2,3,2,5,0,5,0,4,1,0,4,34406
821,200821,49,1,3,14,1,1,2,4,4,4,0,7,0,4,1,0,0,28120
2687,202687,41,1,1,31,1,1,4,4,1,3,1,3,0,3,1,2,2,21997
3855,203855,26,1,2,9,2,0,3,4,0,4,1,6,0,4,0,1,1,20865
699,200699,52,1,1,6,2,1,3,3,4,3,0,3,0,2,1,1,0,32099
2746,202746,29,1,1,23,3,1,4,3,1,5,3,2,0,5,0,3,2,24339
139,200139,30,1,2,15,2,1,2,3,1,3,0,1,1,3,1,1,2,21347
664,200664,36,1,1,20,2,1,3,3,1,3,0,1,1,5,1,2,2,21586
276,200276,35,1,1,28,2,0,3,2,3,4,1,1,0,5,1,1,3,26996
912,200912,26,1,1,10,2,1,2,3,0,3,2,2,1,1,0,0,1,17875
4010,204010,25,1,3,10,2,0,3,4,1,3,1,2,0,4,0,1,2,23677
3521,203521,30,1,1,7,1,1,4,5,0,5,2,8,0,3,0,3,1,21040
4855,204855,31,0,3,10,3,0,4,4,0,3,3,3,1,5,1,2,1,23305
1818,201818,42,1,1,29,2,0,2,3,4,3,2,3,0,3,0,0,0,30992
2950,202950,38,1,1,10,2,1,3,4,3,3,0,3,0,2,1,1,3,28112
3869,203869,34,1,1,22,3,0,4,4,1,3,1,2,1,1,1,2,2,23556
3971,203971,36,1,1,30,3,0,2,4,0,5,1,5,1,4,0,1,1,22692
1848,201848,34,0,3,25,3,1,3,1,1,3,2,1,1,1,0,0,2,20304
4453,204453,51,1,3,15,3,1,3,4,0,4,1,2,0,1,0,2,1,22553
3385,203385,31,1,1,13,1,0,3,5,1,3,0,2,0,4,1,2,2,23305
1082,201082,23,1,1,26,2,1,3,3,1,3,2,1,0,4,1,2,2,17272
237,200237,52,0,3,8,2,1,3,4,2,3,2,2,1,2,1,2,4,34068
1855,201855,30,0,1,10,1,1,2,3,0,3,2,1,1,4,1,0,1,17285
3224,203224,29,0,1,31,1,1,4,5,3,5,3,3,0,2,0,1,3,27400
1211,201211,37,0,3,6,3,1,2,5,1,3,1,2,0,1,0,1,2,24525
2558,202558,35,1,1,13,2,0,3,5,1,4,1,8,0,3,0,2,2,23183
3141,203141,30,0,3,27,1,0,3,4,0,3,0,3,0,3,0,2,1,20835
2069,202069,36,1,2,19,2,1,2,3,0,4,1,5,0,3,1,1,1,17143
3569,203569,30,0,1,9,2,1,3,4,1,3,1,3,0,3,0,1,2,27531
147,200147,41,0,1,16,2,1,3,4,4,5,1,5,0,2,1,0,0,32181
812,200812,43,0,1,33,2,0,2,3,3,5,0,1,0,4,0,0,3,25820
2381,202381,25,1,1,9,2,1,2,3,0,5,1,5,0,5,1,0,1,16118
3,200003,33,0,1,9,2,0,2,3,0,3,0,2,1,5,1,1,1,17909
92,200092,30,1,3,10,3,0,3,4,1,4,1,2,1,3,1,1,2,20209
2234,202234,28,1,3,16,3,1,3,3,0,4,1,2,0,5,0,2,1,16052
585,200585,23,1,1,12,2,1,3,1,0,5,0,2,1,3,1,2,1,16601
6,200006,59,1,1,9,3,0,2,2,0,5,0,5,1,2,1,1,1,17670
1589,201589,43,0,3,32,2,1,3,3,4,3,1,2,1,1,1,0,0,31959
1177,201177,50,1,1,23,2,0,2,4,3,5,1,6,0,3,1,0,3,28269
3192,203192,27,0,3,36,3,1,4,6,1,5,3,2,0,3,0,1,2,23647
280,200280,53,1,1,9,3,1,2,3,4,3,0,4,1,5,0,0,0,32584
1364,201364,28,0,3,6,2,1,2,4,1,3,1,2,1,1,0,0,2,21834
3186,203186,51,1,1,16,2,1,4,4,0,3,0,6,0,5,1,1,1,21058
297,200297,35,1,3,22,3,1,3,3,3,4,0,1,0,2,1,2,3,23020
3590,203590,35,0,1,17,2,1,3,2,1,3,1,3,0,4,1,1,2,23402
3794,203794,28,1,3,9,3,0,3,2,1,3,3,2,0,1,0,2,2,25178
1482,201482,31,1,1,32,2,1,2,3,0,3,1,2,0,3,1,1,1,17911
3874,203874,39,1,1,17,3,0,3,6,3,3,1,5,0,1,1,2,3,31884
4160,204160,34,1,1,12,2,0,4,5,0,3,1,3,0,1,0,1,1,21589
3730,203730,41,1,1,9,2,0,3,4,0,5,1,6,0,4,1,2,1,22055
3530,203530,51,0,1,29,3,1,3,6,4,3,2,3,1,1,1,2,0,33089
3155,203155,30,1,1,17,2,0,4,5,0,5,2,8,1,5,1,2,1,21082
3276,203276,38,1,1,32,3,0,3,5,1,3,1,2,0,3,0,2,2,24409
1940,201940,24,0,3,30,3,1,2,3,0,3,1,1,0,4,1,1,1,17400
2036,202036,47,0,3,33,2,0,3,1,1,3,3,5,1,4,0,1,2,21397
4577,204577,22,1,1,25,2,0,4,4,0,3,3,3,0,3,1,3,1,21371
2895,202895,43,1,1,31,3,1,3,4,3,5,0,3,1,2,1,2,3,26084
3319,203319,45,1,1,36,2,1,3,4,1,3,3,3,0,5,1,2,2,23219
3866,203866,36,1,1,18,3,1,3,4,0,3,1,2,1,5,0,1,1,21338
4208,204208,38,0,1,16,3,1,3,4,0,3,1,3,1,1,0,2,1,21004
2523,202523,47,1,2,12,3,1,4,4,1,4,1,2,1,5,0,2,2,23699
4029,204029,38,1,3,10,2,1,3,4,3,3,3,4,0,3,0,2,3,26106
2938,202938,35,1,3,21,1,0,3,4,0,3,1,3,1,5,1,2,1,21257
2509,202509,56,1,1,15,3,0,3,4,4,3,1,4,1,3,0,2,0,33434
2241,202241,54,1,3,8,2,0,2,4,3,3,1,7,0,5,1,1,3,25686
1664,201664,45,0,1,8,3,1,3,4,4,3,1,1,0,4,1,2,0,31792
3356,203356,27,1,1,11,2,1,3,4,0,3,3,3,1,1,0,1,1,21553
1959,201959,43,1,1,12,2,1,2,4,4,3,1,5,1,3,1,0,0,31627
4300,204300,38,1,1,21,2,0,4,4,0,5,1,3,0,4,1,2,1,21712
3061,203061,45,1,1,11,3,1,3,4,1,4,3,2,0,2,1,1,2,24611
3246,203246,34,0,3,14,2,0,2,4,1,4,0,2,0,4,1,1,2,22980
3422,203422,41,1,1,9,3,0,3,2,1,3,1,7,0,3,1,1,2,25055
782,200782,30,1,1,26,2,1,2,3,1,5,0,1,0,4,1,0,2,24957
4476,204476,34,1,1,7,2,1,4,4,0,3,3,3,1,3,1,1,1,21364
1895,201895,50,1,1,35,2,1,2,4,4,3,1,1,0,5,1,1,0,32046
137,200137,39,1,3,10,2,0,2,4,1,3,0,5,0,5,1,0,2,20902
2840,202840,44,1,1,15,2,0,4,4,1,3,1,6,1,2,0,1,2,23200
4788,204788,31,1,1,14,2,1,3,4,1,3,1,3,0,5,1,2,2,22169
1494,201494,34,1,1,12,3,1,2,3,0,5,2,3,0,4,0,0,1,17960
4065,204065,36,1,3,7,3,1,4,4,3,4,1,3,0,4,0,1,3,25973
286,200286,44,0,1,30,2,1,2,3,0,3,1,4,1,5,0,1,1,18161
82,200082,55,1,3,6,2,1,3,3,3,3,0,4,0,2,0,1,3,25239
4460,204460,30,1,3,17,2,1,4,4,0,3,3,3,0,4,1,1,1,21320
2613,202613,33,1,1,13,2,1,3,4,0,3,3,5,0,2,0,2,1,21716
2751,202751,39,1,1,32,2,0,3,5,3,4,0,5,0,3,1,1,3,30739
670,200670,27,1,1,10,2,0,3,3,0,3,2,2,0,2,1,1,1,17318
3494,203494,43,0,1,16,3,0,4,4,0,3,3,3,0,4,1,2,1,22351
156,200156,51,1,1,13,3,1,2,4,1,3,0,3,0,3,1,1,2,21132
2683,202683,33,1,1,7,2,1,4,5,0,3,3,2,1,5,1,1,1,22408
1598,201598,22,1,1,8,1,1,3,3,0,3,1,1,0,5,1,0,1,17523
4105,204105,28,1,1,16,3,0,5,4,0,4,2,3,0,3,0,2,1,20957
2510,202510,37,0,1,18,2,1,4,5,1,4,3,3,0,4,1,2,2,25177
4066,204066,54,1,3,13,3,1,3,4,1,3,1,4,1,5,0,2,2,20984
3862,203862,39,0,1,13,2,1,4,5,1,3,1,4,0,4,1,2,2,23999
2616,202616,37,0,1,10,3,1,2,4,0,4,2,6,0,4,1,1,1,20766
603,200603,45,1,1,8,2,0,3,4,0,3,2,2,0,3,1,1,1,17274
2103,202103,36,1,2,14,2,1,3,4,0,5,1,1,0,1,0,1,1,17342
4413,204413,34,1,3,15,3,1,3,4,1,3,1,2,0,1,0,1,2,25782
4730,204730,40,0,1,16,2,1,4,4,1,4,3,2,0,1,1,1,2,25460
4122,204122,41,0,1,16,2,1,4,5,1,3,1,2,0,5,0,2,2,23554
3812,203812,35,0,1,29,2,1,3,5,1,3,1,3,1,1,1,1,2,24425
4692,204692,47,1,1,15,2,0,4,5,1,5,1,2,1,1,1,3,2,23293
2259,202259,44,1,2,6,3,1,3,4,3,5,1,1,0,4,1,0,3,25482
2991,202991,43,0,1,26,3,1,3,3,0,3,1,8,1,3,1,2,1,21437
4439,204439,25,1,3,10,2,0,4,4,1,3,3,2,0,1,1,2,2,23255
1176,201176,49,1,1,28,2,0,3,3,4,4,1,4,0,4,0,1,0,31413
2091,202091,36,1,3,6,2,1,2,3,1,3,1,2,1,3,1,1,2,21201
1313,201313,29,1,2,19,2,1,2,4,0,5,1,5,1,5,1,1,1,17335
1317,201317,27,0,1,11,2,0,2,3,0,3,2,1,1,1,1,1,1,17379
1127,201127,23,1,1,16,1,1,2,1,0,3,1,3,0,1,1,0,1,17073
1700,201700,52,1,1,8,2,0,2,4,0,3,2,1,0,3,1,0,1,18212
3367,203367,35,0,2,18,2,1,3,5,1,4,0,6,0,5,0,2,2,23168
4220,204220,33,1,3,14,2,1,4,5,1,3,1,3,0,3,1,1,2,24162
3323,203323,61,1,3,14,3,1,3,2,1,3,1,2,1,5,0,1,2,23898
455,200455,33,1,1,6,3,0,3,2,4,3,1,5,0,2,0,2,0,31184
2671,202671,30,0,3,7,3,0,3,4,3,3,0,3,0,3,1,1,3,26596
33,200033,39,1,3,11,1,1,2,3,1,3,0,4,0,2,0,1,2,17086
591,200591,33,1,3,22,3,0,3,3,1,5,2,6,0,3,1,0,2,20324
657,200657,29,1,1,13,3,0,3,4,0,3,1,7,0,5,1,0,1,17532
914,200914,55,0,1,14,3,1,2,4,4,4,1,2,1,3,1,1,0,28577
67,200067,45,1,1,13,2,1,2,3,3,5,1,3,0,3,1,1,3,24724
805,200805,45,0,3,15,2,0,3,4,1,3,0,2,0,3,0,0,2,20593
370,200370,21,1,3,18,2,0,2,2,0,4,2,2,0,5,0,1,1,17716
3390,203390,41,1,3,32,3,1,3,5,3,4,3,4,1,5,0,2,3,27772
4307,204307,35,0,3,11,3,0,4,4,1,3,1,2,0,1,0,1,2,25216
1628,201628,40,1,3,10,3,1,3,4,3,3,1,1,0,1,1,1,3,25855
4347,204347,47,1,3,17,3,0,4,5,3,3,1,4,1,1,0,1,3,27749
785,200785,40,1,1,26,1,1,3,3,3,3,0,5,0,3,1,1,3,25322
2595,202595,36,1,3,7,3,1,4,4,3,4,0,3,0,4,1,3,3,25973
1632,201632,28,1,1,27,3,1,2,3,0,3,1,2,0,1,0,0,1,17713
3485,203485,29,1,3,12,3,1,3,4,1,5,3,2,0,1,1,1,2,27141
1346,201346,45,1,1,31,2,0,3,4,1,3,1,1,0,4,0,0,2,20906
418,200418,26,1,1,29,2,0,2,3,0,3,1,2,0,3,1,1,1,17886
59,200059,37,1,1,6,2,1,2,4,1,3,1,2,0,5,1,1,2,20993
3515,203515,50,1,1,10,3,0,3,5,1,5,0,6,0,3,1,2,2,23467
131,200131,50,0,3,18,3,0,3,3,3,3,3,5,0,5,0,0,3,24208
2976,202976,48,1,3,21,3,1,3,4,1,5,3,4,0,2,0,2,2,23638
1381,201381,28,0,1,22,3,1,2,3,0,3,2,2,0,3,0,0,1,17144
2853,202853,43,0,1,36,2,0,4,4,1,3,1,4,0,3,1,3,2,23234
2825,202825,31,1,3,9,1,1,4,4,0,4,0,3,0,3,1,3,1,21154
1463,201463,31,0,1,11,3,1,3,3,1,5,3,1,0,1,0,2,2,24936
4709,204709,38,1,3,17,2,0,3,5,1,3,1,4,1,4,1,2,2,25372
